"ASIN";"SKU";"Title";"Labels";"CostPeriodStartDate";"Cost";"DomesticShippingCost";"RestofworldShippingCost";"ShippingProfile";"Value_of_unsellable_returns";"VAT";"VAT_CATEGORY";"Hide";"Marketplace";"BatchQuantity"
"B0CQ2YBSYW";"A.NH01_Tur7";"Handmade Crochet Tension Ring, Lefties & Righties Yarn Tension Control Ring, Adjustable Companion Ring, Gift for Crocheters Knitters, Mother's Day Gifts From Daughter, Son (Size 7-10, Turquoise)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CYLZXT2C";"A.TH03_ThiepMotherMuLen_01";"Baby Shower Card For New Parents, New Baby Card, Baby Shower Gift Card, Expecting Mom Gift, Baby Shower Cards Girl, Mom To be Gift, Baby Shower Card Boy";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DNCP4BKS";"AQ-S10F-34KM";"Christmas Ornaments Snowman 2025, Unique Christmas Ornaments 4 Inch Acrylic Ornament Art, Holiday Decoration, Car Interiors Decors, Friendship Elephant Ornament, White Elephant Gifts for Adults";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DKTHX5VJ";"AX-9A10-91Q9";"Book Ornaments for Christmas Tree - 2024 Lover Gifts, Wood Layered Ornaments, Bookshelf Decor, Gift Ideas";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004EZYYZP";"Jingle My Bell Ornaments, Santa Christmas Ornaments 2025, White Elephant Gifts for Women, Jingle Bell Ornaments for Christmas Tree, Funny Wooden Christmas Ornaments 2025";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004M7HK7J";"Musemory Positive Crochet Duck Handmade Emotional Uplifting Support Decor, Birthday Gifts for Women, Gifts for Women Home Decor";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004M3437D";"2pcs Elon Bumper Stickers, No Elon Sticker, Musk Tesla Bumper Sticker, Waterproof Window Bumper Stickers for Cars, Anti Elon Stickers,Tesla Bumper Sticker (Here for Zero)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004LS3YEH";"2pcs Elon Bumper Stickers, No Elon Sticker, Musk Tesla Bumper Sticker, Waterproof Window Bumper Stickers for Cars, Anti Elon Stickers,Tesla Bumper Sticker (No Elon Sticker)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004M9PFER";"2pcs Elon Bumper Stickers, No Elon Sticker, Musk Tesla Bumper Sticker, Waterproof Window Bumper Stickers for Cars, Anti Elon Stickers,Tesla Bumper Sticker (Eco Friendly)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004M343UP";"2pcs Elon Bumper Stickers, No Elon Sticker, Musk Tesla Bumper Sticker, Waterproof Window Bumper Stickers for Cars, Anti Elon Stickers,Tesla Bumper Sticker (A Good Idea)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004LWJMG7";"2pcs Elon Bumper Stickers, No Elon Sticker, Musk Tesla Bumper Sticker, Waterproof Window Bumper Stickers for Cars, Anti Elon Stickers,Tesla Bumper Sticker (No Elon Sticker_01)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004LS7457";"2pcs Elon Bumper Stickers, No Elon Sticker, Musk Tesla Bumper Sticker, Waterproof Window Bumper Stickers for Cars, Anti Elon Stickers,Tesla Bumper Sticker (Elon was Black & White)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004F05G4H";"Christmas Ornaments Snowman 2025, Christmas Tree Decor, White Elephant Gifts for Women, Christmas Tree Forest Ornaments Round, Christmas Ornaments 2025";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004FYPPAN";"My Best Friend Ornament for Women, Friendship Christmas Ornament for Women Friends, Friendship Gifts for Women Friend, Funny for Adults, White Elephant Gifts for Adults";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0CYGVKSGQ";"";"Bible Verse Jar, Christian Gifts for Women, Inspirational Scriptures for Women, Daughters, Bible Accessories, Father Day Gifts, Decorative Glass Inspirational Scripture Jar, Bible Jar";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"B0DNDRZNBL";"";"Christmas Ornament, President 2024 President Gift, White Elephant Gifts Idea";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004VVETB1";"Musemory Frame with Car Visor Clip, Picture acrylic Frame for Car, Mommy and Me Picture Frame, Best Ever Gifts, Gifts for Mom Birthday (Driver Safe Dad)";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004FYTP13";"Set 5 Wooden Music Christmas Tree Ornament, 3D Wooden Music Sheet Nativity Ornaments, 2 Layer Nativity Scene, Religious Christmas Decorations, Religious Jesus Decoration";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004FNP18P";"Christmas Ornaments 2025, White Elephant Gifts Car Interiors Decors, Acrylic Christmas Tree Suncatcher Effect, Stained Glass Style Hanging Ornaments, Acrylic Christmas Ornaments for Tree Hanging";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004FWPCJ9";"Ornaments Highland Cow Gifts for Women, Farmhouse Christmas Cow Decor, Christmas Tree Ornament, Friendship Elephant Ornament, Highland Cow Gifts, Highland Cow Decor";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004FFQAPB";"Funny Christmas Ornaments 2025, Dog Ornaments, Unique Hilarious Christmas Decorations, Funny Christmas Ornaments, White Elephant Gifts";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004FOSMNF";"Christmas Ornaments 2025, Christmas Ornament Tree Round, Holiday Decoration, White Elephant Gifts for Adults, Christmas Decor for Holiday Party 2025 Christmas Ornament";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004FWGE37";"I Smell Snow, Girls Gifts Christmas Ornament, Gifts Women, Christmas Tree Ornament, Friendship Elephant Ornament, Christmas Tree Ornament 2025";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004VU11K9";"Funny Christmas Ornaments 2025, Christmas Gag Gift for Adults, Secret Santa Exchange, Meme Wooden Christmas 67, Trending Christmas Tree Decor 2025";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"X004F02SJN";"Stained Glass Snowman Christmas Tree, Couples Ornament, Xmas Ornaments 2025, Friendship Elephant Ornament, Snowman Ornaments, White Elephant Gifts for Adults";"#FBA";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
